gid,생산가능인구,도서관,변압기,전기차,충전량_kWh,충전일수,충전소,주차면수,건물수,학교,민행기_SN,음식점,경기장,대형마트,교통량,공원
다사05bb66bb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
다사05bb67aa,11,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
다사05bb67ab,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb67ba,12,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb67bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb68aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb68ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb68ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb68bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb69aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb69bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb70aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb70ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb70ba,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb70bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb71aa,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb71ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb71ba,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb71bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb72aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb72ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb72ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb72bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb73aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb73ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb73ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb73bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb74aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사05bb74ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb74ba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb74bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb75aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb75ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb75ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb75bb,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb76aa,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb76ab,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb76ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb78ba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb79ba,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb79bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb80ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb80bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb81aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb81ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb81ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사05bb81bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa15aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa15ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa15bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa16aa,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa16ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa16ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa16bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa17aa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa17ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa17ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa17bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa18aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa18ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa18ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa18bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa19aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa19ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa19ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa19bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa29ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa29ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa29bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa30ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa30bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa31ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa31ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa31bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa32aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa32ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa34ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa34ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa36ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa36ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa36bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa37aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa37ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa37ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa37bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa38aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa38ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa38ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa38bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa39aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa39ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa39ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa39bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa40aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa40ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa40ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa40bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa41aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa41ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa41ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa41bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa42aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa42ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa42ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa42bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa43aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa43ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa43ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa43bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa44aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa44ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa44ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa44bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa46ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa46bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa47aa,17,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
다사06aa47ab,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa47ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa47bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa48aa,25,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
다사06aa48ab,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
다사06aa49bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa50aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa55ab,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06aa55ba,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06aa55bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa56aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa56ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa56ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa56bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa57aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa57ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa57ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa57bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa58aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa58ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa58ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa58bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa59aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa59ab,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06aa59ba,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06aa59bb,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa60aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa60ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa60ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa60bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa61aa,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa61ab,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa61ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa61bb,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa62aa,15,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
다사06aa62ab,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa62ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa62bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa63aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa63ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa63ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa63bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa64aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa64ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa64ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa64bb,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa65aa,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa65ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa65ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa65bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa66aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa66ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa66ba,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa66bb,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa67aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa67ab,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
다사06aa67ba,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0
다사06aa67bb,0,0,0,0,0,0,0,290,2,0,0,0,0,0,2,0
다사06aa68aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa68ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa68ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa68bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa69aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa69ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa69ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa69bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa70aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa70ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa70ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa70bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa71aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa71ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa71ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa71bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa72aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa72ab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa72ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa72bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa73aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa73ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa73ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa73bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa74aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06aa74ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa74ba,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
다사06aa74bb,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa75aa,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa75ab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa75ba,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa75bb,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa76aa,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa76ab,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
다사06aa76ba,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa76bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa77aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa77ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa77ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa77bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa78aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa78ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa78ba,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa78bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa79aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa79ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa79ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa79bb,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa80aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa80ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa80ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa80bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa81aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06aa81ab,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
다사06aa81ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab13aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab15ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab15bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab16aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab16ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab16ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab16bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab17aa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab17ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab17ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab17bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab18aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab18ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab18ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab18bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab19aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab19ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab19ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab19bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab29ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab29ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab29bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab30ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사06ab30bb,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
다사06ab31aa,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06ab31bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab32aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab32ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab34ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab34ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab35ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab35ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab36ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab36ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab36bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab37aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab37ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab37ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab37bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab38aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab38ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab38ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab38bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab39aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab39ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab39ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab39bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab40aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab40ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab40ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab40bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab41aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab41ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab41ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab41bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab42aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab42ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab42ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab42bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab43aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab43ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab43ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab43bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab44aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab44ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab44ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab44bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab46ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab46bb,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
다사06ab47aa,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
다사06ab47ab,59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06ab47ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab47bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab48aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab48ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab48ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab49bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab50aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab55ab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab55ba,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab55bb,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
다사06ab56aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab56ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab56ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab56bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab57aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab57ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab57ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab57bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab58aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab58ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab58ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab58bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab59aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
다사06ab59ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
다사06ab59ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
